word,cluster
long,2
long,2
long,2
long,1
long,1
long,1
long,2
long,2
long,1
long,1
long,5
long,2
long,1
long,2
long,5
long,1
long,2
long,2
long,1
long,2
long,1
long,1
long,2
long,1
long,2
long,2
long,2
long,1
long,5
long,1
long,1
long,1
long,1
long,1
long,1
long,2
long,5
long,5
long,2
long,2
long,2
long,2
long,2
long,2
long,1
long,1
long,1
long,1
long,2
long,1
long,1
long,2
long,2
long,1
long,2
long,2
long,1
long,1
long,2
long,2
long,1
long,2
long,1
long,2
long,2
long,2
long,1
long,1
long,1
long,2
long,2
long,2
long,2
long,1
long,2
long,2
long,2
long,2
long,2
long,1
long,2
long,1
long,1
long,5
long,1
long,2
long,1
long,5
long,2
long,5
long,2
long,1
long,1
long,1
long,5
long,5
long,1
long,1
long,1
long,2
long,1
long,2
long,1
long,5
long,2
long,2
long,1
long,1
long,2
long,2
long,1
long,5
long,1
long,2
long,1
long,2
long,1
long,2
long,1
long,1
long,2
long,2
long,5
long,2
long,1
long,1
long,5
long,2
long,2
long,2
long,1
long,1
long,2
long,1
long,1
long,2
long,2
long,2
long,1
long,1
long,1
long,1
long,2
long,2
long,5
long,2
long,1
long,2
long,1
long,2
long,5
long,1
long,2
long,1
long,2
long,1
long,2
long,1
long,2
long,5
long,5
long,5
long,1
long,5
long,5
long,1
long,5
long,2
long,5
long,1
long,2
long,1
long,1
long,1
long,1
long,2
long,2
long,2
long,5
long,1
long,5
long,5
long,1
long,5
long,1
long,5
long,1
long,2
long,2
long,2
long,1
long,2
long,2
long,1
long,1
long,2
long,5
long,5
long,2
long,5
long,1
long,1
long,2
long,5
long,1
long,2
long,2
long,2
long,1
long,2
long,5
long,1
long,5
long,2
long,2
long,2
long,2
long,1
long,2
long,5
long,2
long,2
long,2
long,1
long,5
long,5
long,2
long,5
long,1
long,2
long,2
long,2
long,1
long,2
long,2
long,5
long,1
long,5
long,2
long,2
long,2
long,1
long,2
long,2
long,1
long,2
long,5
long,2
long,2
long,2
long,1
long,2
long,2
long,5
long,2
long,2
long,2
long,1
long,1
long,1
long,1
long,2
long,1
long,2
long,1
long,2
long,2
long,1
long,1
long,2
long,2
long,2
long,1
long,1
long,1
long,1
long,1
long,2
long,2
long,1
long,2
long,2
long,2
long,1
long,2
long,1
long,2
long,1
long,2
long,2
long,1
long,1
long,2
long,2
long,2
long,2
long,2
long,2
long,1
long,1
long,2
long,1
long,1
long,2
long,1
long,2
long,1
long,1
long,2
long,1
long,1
long,1
long,1
long,2
long,1
long,1
long,2
long,1
long,2
long,1
long,2
long,2
long,1
long,2
long,1
long,2
long,1
long,1
long,1
long,1
long,1
long,1
long,2
long,1
long,1
long,1
long,1
long,1
long,1
long,2
long,2
long,1
long,5
long,1
long,2
long,2
long,2
long,1
long,5
long,2
long,5
long,1
long,1
long,1
long,2
long,1
long,2
long,2
long,2
long,1
long,2
long,1
long,1
long,2
long,1
long,1
long,2
long,2
long,1
long,1
long,2
long,2
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,2
long,1
long,1
long,1
long,1
long,1
long,1
long,2
long,1
long,2
long,2
long,2
long,2
long,2
long,1
long,2
long,2
long,2
long,2
long,2
long,2
long,2
long,2
long,1
long,1
long,2
long,5
long,5
long,1
long,1
long,2
long,1
long,2
long,2
long,2
long,2
long,2
long,1
long,1
long,1
long,1
long,1
long,2
long,2
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,2
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,1
long,2
long,2
long,2
long,2
long,1
long,1
long,1
long,2
long,2
long,2
long,2
long,2
long,2
long,2
long,2
long,2
long,2
long,2
long,1
long,1
long,2
long,2
long,1
long,1
long,2
long,1
long,2
strong,1
strong,1
strong,1
strong,2
strong,2
strong,1
strong,1
strong,1
strong,1
strong,2
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,2
strong,2
strong,1
strong,1
strong,1
strong,2
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,7
strong,2
strong,1
strong,2
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,2
strong,1
strong,1
strong,1
strong,2
strong,1
strong,1
strong,1
strong,1
