word,cluster
strong,4
strong,0
strong,1
strong,1
strong,1
strong,0
strong,0
strong,0
strong,1
strong,1
strong,0
strong,1
strong,1
strong,1
strong,1
strong,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,6
good,1
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,0
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,1
good,4
good,1
good,1
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,1
good,4
good,4
good,4
good,6
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,1
good,4
good,4
good,4
good,4
good,0
good,1
good,4
good,4
good,4
good,0
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,1
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,1
good,4
good,4
good,4
good,4
good,4
good,0
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
good,4
high,6
high,6
high,6
high,1
high,1
high,6
high,1
high,1
high,6
high,4
high,6
high,1
high,6
high,4
high,1
high,1
high,1
high,1
high,1
high,1
high,1
high,6
high,6
high,1
high,6
high,6
high,6
high,1
high,6
high,1
